refresh_wall_time,order_id,symbol,side,submitted_sim_time,status,price,size,executed_size,timestamp
2026-04-01 09:50:28,0b2c43a2-0e3b-4f38-8932-669517047ebf,NVDA,SELL,2026-01-16 09:38:13,Status.FILLED,190.18,1,1,2026-04-01 09:28:05.220295
2026-04-01 09:50:28,f7d3531c-659c-4e53-a129-537efd6812c5,NVDA,BUY,2026-01-16 09:38:14,Status.FILLED,190.19,1,1,2026-04-01 09:28:06.221187
2026-04-01 09:50:28,8c0831c3-361e-4b19-91e4-2926dd20fb75,NVDA,SELL,2026-01-16 09:38:15,Status.FILLED,190.18,1,1,2026-04-01 09:28:07.223837
2026-04-01 09:50:28,fbe46c5c-2236-47d6-997f-aea8e0c98088,NVDA,BUY,2026-01-16 09:38:17,Status.FILLED,190.24,1,1,2026-04-01 09:28:09.226305
2026-04-01 09:50:28,776016db-e106-4506-81c1-2a0151b366fb,NVDA,SELL,2026-01-16 09:38:18,Status.FILLED,190.2,1,1,2026-04-01 09:28:10.230266
2026-04-01 09:50:28,084b9d9c-c507-4272-a12a-6b222cae2cb3,NVDA,BUY,2026-01-16 09:38:19,Status.FILLED,190.16,1,1,2026-04-01 09:28:11.232459
2026-04-01 09:50:28,6b3af95c-c36e-4bd2-aa4c-e0e938affe45,NVDA,SELL,2026-01-16 09:38:20,Status.FILLED,190.18,1,1,2026-04-01 09:28:12.234774
2026-04-01 09:50:28,11a2389e-89e7-4796-95fa-bd58b6d18a49,NVDA,BUY,2026-01-16 09:38:22,Status.FILLED,190.18,1,1,2026-04-01 09:28:14.238743
2026-04-01 09:50:28,343246b3-99e5-4d53-ac12-30ffe5c0e735,NVDA,SELL,2026-01-16 09:38:23,Status.FILLED,190.17,1,1,2026-04-01 09:28:15.241298
2026-04-01 09:50:28,3cfca0a9-062a-4fb6-9824-9041e7bf3e3b,NVDA,BUY,2026-01-16 09:38:24,Status.FILLED,190.21,1,1,2026-04-01 09:28:16.248855
2026-04-01 09:50:28,3459d602-2ec4-46be-804b-b838b8e327fc,NVDA,SELL,2026-01-16 09:38:26,Status.FILLED,190.18,1,1,2026-04-01 09:28:18.252627
2026-04-01 09:50:28,fa144240-95ae-4083-843f-3edea45b8f37,NVDA,BUY,2026-01-16 09:38:27,Status.FILLED,190.22,1,1,2026-04-01 09:28:19.256592
2026-04-01 09:50:28,2a21e08c-d76c-4459-a8af-68990a366d29,NVDA,SELL,2026-01-16 09:38:28,Status.FILLED,190.21,1,1,2026-04-01 09:28:20.261836
2026-04-01 09:50:28,101c131d-e811-42c8-8556-3402d361bd75,NVDA,BUY,2026-01-16 09:38:29,Status.FILLED,190.23,1,1,2026-04-01 09:28:21.266645
2026-04-01 09:50:28,48fb846d-d7eb-4797-82a0-bef2f8bac6d2,NVDA,SELL,2026-01-16 09:38:30,Status.FILLED,190.18,1,1,2026-04-01 09:28:22.267670
2026-04-01 09:50:28,5c624e09-eaa1-4b21-9010-988d6fbbf6c6,NVDA,BUY,2026-01-16 09:38:31,Status.FILLED,190.2,1,1,2026-04-01 09:28:23.271388
2026-04-01 09:50:28,b271dfbb-cc7b-43e7-b2f1-2b38f68019d5,NVDA,SELL,2026-01-16 09:38:32,Status.FILLED,190.19,1,1,2026-04-01 09:28:24.273186
2026-04-01 09:50:28,c9aa6921-52b9-48e2-9e9f-004e3bd44b95,NVDA,BUY,2026-01-16 09:38:33,Status.FILLED,190.17,1,1,2026-04-01 09:28:25.274966
2026-04-01 09:50:28,a6572321-397b-4461-a4aa-cd1674fb908e,NVDA,SELL,2026-01-16 09:38:34,Status.FILLED,190.15,1,1,2026-04-01 09:28:26.280153
2026-04-01 09:50:28,8332b996-42bc-4364-8241-78dfc407b846,NVDA,BUY,2026-01-16 09:38:35,Status.FILLED,190.17,1,1,2026-04-01 09:28:27.280846
2026-04-01 09:50:28,3b897c46-f73a-4939-9c0a-e4c9eb694645,NVDA,SELL,2026-01-16 09:38:36,Status.FILLED,190.19,1,1,2026-04-01 09:28:28.283294
2026-04-01 09:50:28,0fb267b4-1ba3-4c59-9440-b5cdd1ee4b26,NVDA,BUY,2026-01-16 09:38:37,Status.FILLED,190.17,1,1,2026-04-01 09:28:29.288874
2026-04-01 09:50:28,b883d936-141b-41c5-9e9a-b0b46cbec0d0,NVDA,SELL,2026-01-16 09:38:39,Status.FILLED,190.15,1,1,2026-04-01 09:28:31.292687
2026-04-01 09:50:28,2b078d9a-c143-45e6-bad5-e0801d09cd5a,NVDA,BUY,2026-01-16 09:38:40,Status.FILLED,190.21,1,1,2026-04-01 09:28:32.297311
2026-04-01 09:50:28,e1d39f0b-fc6e-49a5-969d-22be8877e47c,NVDA,SELL,2026-01-16 09:38:41,Status.FILLED,190.17,1,1,2026-04-01 09:28:33.301961
2026-04-01 09:50:28,0d639a4a-d5a4-4fab-a406-aca7df8ba42e,NVDA,BUY,2026-01-16 09:38:42,Status.FILLED,190.22,1,1,2026-04-01 09:28:34.305305
2026-04-01 09:50:28,0283194a-dabe-415e-ae2d-013443bdce7e,NVDA,SELL,2026-01-16 09:38:43,Status.FILLED,190.25,1,1,2026-04-01 09:28:35.310584
2026-04-01 09:50:28,7149e326-5479-43fd-a92b-d9c91892b095,NVDA,BUY,2026-01-16 09:38:44,Status.FILLED,190.24,1,1,2026-04-01 09:28:36.315878
2026-04-01 09:50:28,33fdf585-d34b-4cfc-9c07-af57334c2436,NVDA,SELL,2026-01-16 09:38:45,Status.FILLED,190.23,1,1,2026-04-01 09:28:37.318855
2026-04-01 09:50:28,648960a5-c11d-41e5-b5a2-cc65a99d3952,NVDA,BUY,2026-01-16 09:38:46,Status.FILLED,190.22,1,1,2026-04-01 09:28:38.323502
2026-04-01 09:50:28,d2cec0fd-8965-4b78-a855-d47dc385397e,NVDA,SELL,2026-01-16 09:38:47,Status.FILLED,190.15,1,1,2026-04-01 09:28:39.326844
2026-04-01 09:50:28,58ffbdca-e3e3-4f31-8291-c699329bdea2,NVDA,BUY,2026-01-16 09:38:48,Status.FILLED,190.19,1,1,2026-04-01 09:28:40.328705
2026-04-01 09:50:28,b822444d-03a9-4240-9beb-7e7d6faf4f96,NVDA,SELL,2026-01-16 09:38:49,Status.FILLED,190.14,1,1,2026-04-01 09:28:41.329741
2026-04-01 09:50:28,7cb1c6e0-6d9c-40fd-b964-d7c2e75de2a9,NVDA,BUY,2026-01-16 09:38:50,Status.FILLED,190.17,1,1,2026-04-01 09:28:42.331687
2026-04-01 09:50:28,0e07975c-d45a-481a-bc0d-e957eccb72cc,NVDA,SELL,2026-01-16 09:38:51,Status.FILLED,190.12,1,1,2026-04-01 09:28:43.333585
2026-04-01 09:50:28,dbbcfb65-0dcc-4a02-ba62-558136cb0796,NVDA,BUY,2026-01-16 09:38:52,Status.FILLED,190.12,1,1,2026-04-01 09:28:44.334904
2026-04-01 09:50:28,2e5cb7c3-6362-45b8-ba48-a37000b592d3,NVDA,SELL,2026-01-16 09:38:53,Status.FILLED,190.14,1,1,2026-04-01 09:28:45.337805
2026-04-01 09:50:28,001f8e17-f79b-41f1-a717-e2d169d3c9db,NVDA,BUY,2026-01-16 09:38:54,Status.FILLED,190.15,1,1,2026-04-01 09:28:46.338873
2026-04-01 09:50:28,c65dd3b3-ce3d-4e2e-a86f-87ada9520aad,NVDA,SELL,2026-01-16 09:38:55,Status.FILLED,190.14,1,1,2026-04-01 09:28:47.342105
2026-04-01 09:50:28,9115a162-bcda-4905-9721-ef3202924862,NVDA,BUY,2026-01-16 09:38:56,Status.FILLED,190.19,1,1,2026-04-01 09:28:48.347236
2026-04-01 09:50:28,2830441a-f480-4ef1-98c3-61cf4a43975a,NVDA,SELL,2026-01-16 09:38:57,Status.FILLED,190.18,1,1,2026-04-01 09:28:49.352230
2026-04-01 09:50:28,6998414f-57b9-489c-824a-d16b7d9273a0,NVDA,BUY,2026-01-16 09:38:59,Status.FILLED,190.2,1,1,2026-04-01 09:28:51.358065
2026-04-01 09:50:28,c2fbcde3-a133-48b4-8d92-2411c668a8ef,NVDA,SELL,2026-01-16 09:39:00,Status.FILLED,190.23,1,1,2026-04-01 09:28:52.361688
2026-04-01 09:50:28,6211d187-70ff-418d-b274-3822643c5e3e,NVDA,BUY,2026-01-16 09:39:01,Status.FILLED,190.22,1,1,2026-04-01 09:28:53.363698
2026-04-01 09:50:28,577ce739-5580-4aac-a7ce-c16bebf85276,NVDA,SELL,2026-01-16 09:39:02,Status.FILLED,190.18,1,1,2026-04-01 09:28:54.368845
2026-04-01 09:50:28,b1e50ba4-6ca0-4539-8a87-50349ee09132,NVDA,BUY,2026-01-16 09:39:03,Status.FILLED,190.17,1,1,2026-04-01 09:28:55.369818
2026-04-01 09:50:28,3c8e9c23-0f33-4358-a7fa-fa3a6aa32ab1,NVDA,SELL,2026-01-16 09:39:04,Status.FILLED,190.18,1,1,2026-04-01 09:28:56.372585
2026-04-01 09:50:28,568c2069-9067-4646-a822-1b2cd5cb821e,NVDA,BUY,2026-01-16 09:39:05,Status.FILLED,190.23,1,1,2026-04-01 09:28:57.375746
2026-04-01 09:50:28,0560afd3-8a85-418b-a182-630fc8c9cab9,NVDA,SELL,2026-01-16 09:39:06,Status.FILLED,190.25,1,1,2026-04-01 09:28:58.377169
2026-04-01 09:50:28,25f6ef93-c3ea-45ce-bf58-53ea7d0dfa43,NVDA,BUY,2026-01-16 09:39:08,Status.FILLED,190.26,1,1,2026-04-01 09:29:00.380180
2026-04-01 09:50:28,e0b59547-29a9-442d-9b40-5bf691a70b93,NVDA,SELL,2026-01-16 09:39:10,Status.FILLED,190.25,1,1,2026-04-01 09:29:02.386136
2026-04-01 09:50:28,e5ca93b7-3c04-4d5a-9852-8c2729e08cfb,NVDA,BUY,2026-01-16 09:39:11,Status.FILLED,190.23,1,1,2026-04-01 09:29:03.387977
2026-04-01 09:50:28,da4469ce-8d28-420c-971b-2169f0ad44d3,NVDA,SELL,2026-01-16 09:39:13,Status.FILLED,190.24,1,1,2026-04-01 09:29:05.390515
2026-04-01 09:50:28,e527ff0f-4fe5-4bc7-81cb-ca61db808898,NVDA,BUY,2026-01-16 09:39:14,Status.FILLED,190.25,1,1,2026-04-01 09:29:06.394173
2026-04-01 09:50:28,ea4ca839-05f8-44cb-bd49-79573e72aebd,NVDA,SELL,2026-01-16 09:39:15,Status.FILLED,190.24,1,1,2026-04-01 09:29:07.398875
2026-04-01 09:50:28,c7592baa-b22c-45b2-8b51-1e197ce249de,NVDA,BUY,2026-01-16 09:39:17,Status.FILLED,190.24,1,1,2026-04-01 09:29:09.401265
2026-04-01 09:50:28,aa697d05-cbb1-474a-9ad9-00d5f93dc66e,NVDA,SELL,2026-01-16 09:39:19,Status.FILLED,190.22,1,1,2026-04-01 09:29:11.402163
2026-04-01 09:50:28,dc477fe2-185a-42c7-9850-dbc0c67cbe3f,NVDA,BUY,2026-01-16 09:39:20,Status.FILLED,190.23,1,1,2026-04-01 09:29:12.405023
2026-04-01 09:50:28,a1c9be5c-f4d7-4a0d-8bb8-83d9e0058bc4,NVDA,SELL,2026-01-16 09:39:21,Status.FILLED,190.2,1,1,2026-04-01 09:29:13.410176
2026-04-01 09:50:28,5b67bd66-e7ce-4265-9dad-8d67edfcdb21,NVDA,BUY,2026-01-16 09:39:22,Status.FILLED,190.22,1,1,2026-04-01 09:29:14.411453
2026-04-01 09:50:28,3634aa72-9b14-4bfb-a7d4-1ccad20d55fb,NVDA,SELL,2026-01-16 09:39:23,Status.FILLED,190.2,1,1,2026-04-01 09:29:15.416114
2026-04-01 09:50:28,592ab5c9-e0b2-4545-a6cc-0e2050b7be90,NVDA,BUY,2026-01-16 09:39:24,Status.FILLED,190.22,1,1,2026-04-01 09:29:16.420137
2026-04-01 09:50:28,274979bf-2c54-46ec-962e-d5c4e15642fa,NVDA,SELL,2026-01-16 09:39:26,Status.FILLED,190.17,1,1,2026-04-01 09:29:18.429919
2026-04-01 09:50:28,71c83cb2-aabb-4216-aed1-ef0a8bbec263,NVDA,BUY,2026-01-16 09:39:27,Status.FILLED,190.21,1,1,2026-04-01 09:29:19.434181
2026-04-01 09:50:28,91cb73f6-da16-45d2-8f20-8ad6c9d54d17,NVDA,SELL,2026-01-16 09:39:28,Status.FILLED,190.23,1,1,2026-04-01 09:29:20.438790
2026-04-01 09:50:28,85c415b2-ad52-4fc4-a5c2-f07ea196fd5f,NVDA,BUY,2026-01-16 09:39:30,Status.FILLED,190.22,1,1,2026-04-01 09:29:22.440635
2026-04-01 09:50:28,3a0565da-91d4-42e0-b6df-829faf1c2a2a,NVDA,SELL,2026-01-16 09:39:31,Status.FILLED,190.23,1,1,2026-04-01 09:29:23.444357
2026-04-01 09:50:28,100e4197-9dcf-40b2-9916-e32249950422,NVDA,BUY,2026-01-16 09:39:32,Status.FILLED,190.19,1,1,2026-04-01 09:29:24.445287
2026-04-01 09:50:28,bfbfd305-4cb0-408e-8ab7-e0cf68caff2f,NVDA,SELL,2026-01-16 09:39:33,Status.FILLED,190.18,1,1,2026-04-01 09:29:25.448735
2026-04-01 09:50:28,5e610cc6-f1fe-47be-a552-5119d56d5abb,NVDA,BUY,2026-01-16 09:39:35,Status.FILLED,190.22,1,1,2026-04-01 09:29:27.450741
2026-04-01 09:50:28,95677e51-13e0-4866-a1bc-6fd89daec325,NVDA,SELL,2026-01-16 09:39:36,Status.FILLED,190.23,1,1,2026-04-01 09:29:28.454922
2026-04-01 09:50:28,9eede43a-0b3f-4f09-8841-d81fff979483,NVDA,BUY,2026-01-16 09:39:37,Status.FILLED,190.24,1,1,2026-04-01 09:29:29.460826
2026-04-01 09:50:28,d3bec78a-d9c1-4c40-9a43-40c637e5608b,NVDA,SELL,2026-01-16 09:39:38,Status.FILLED,190.2,1,1,2026-04-01 09:29:30.466089
2026-04-01 09:50:28,1a26edca-80a2-4f2a-9c6a-281ed9c71c04,NVDA,BUY,2026-01-16 09:39:39,Status.FILLED,190.24,1,1,2026-04-01 09:29:31.469973
2026-04-01 09:50:28,13c0b94c-d77b-4ab9-8c24-57a323356c43,NVDA,SELL,2026-01-16 09:39:41,Status.FILLED,190.23,1,1,2026-04-01 09:29:33.475618
2026-04-01 09:50:28,e6eb8fd9-e38f-45cb-a4bc-481e795a2984,NVDA,BUY,2026-01-16 09:39:42,Status.FILLED,190.24,1,1,2026-04-01 09:29:34.479746
2026-04-01 09:50:28,392b1b8a-36a2-4b7a-8c6c-4a1e5a4366e8,NVDA,SELL,2026-01-16 09:39:43,Status.FILLED,190.24,1,1,2026-04-01 09:29:35.482205
2026-04-01 09:50:28,ac0b8d87-de71-4100-a00b-d23d29ada278,NVDA,BUY,2026-01-16 09:39:44,Status.FILLED,190.26,1,1,2026-04-01 09:29:36.486598
2026-04-01 09:50:28,bf3467b2-a175-426e-950b-2bda1d1d9b58,NVDA,SELL,2026-01-16 09:39:46,Status.FILLED,190.27,1,1,2026-04-01 09:29:38.492303
2026-04-01 09:50:28,85e4f4f6-1829-4afc-a3a5-6eef448c64a9,NVDA,BUY,2026-01-16 09:39:47,Status.FILLED,190.36,1,1,2026-04-01 09:29:39.493227
2026-04-01 09:50:28,90bbd9c1-47cb-47af-a7e9-666bb9ec37af,NVDA,SELL,2026-01-16 09:39:48,Status.FILLED,190.34,1,1,2026-04-01 09:29:40.498591
2026-04-01 09:50:28,d128b3f0-d36e-4914-a21f-fd85148dfef6,NVDA,BUY,2026-01-16 09:39:49,Status.FILLED,190.33,1,1,2026-04-01 09:29:41.499921
2026-04-01 09:50:28,423e4211-72f6-47f1-9483-c3b17c740d2e,NVDA,SELL,2026-01-16 09:39:50,Status.FILLED,190.26,1,1,2026-04-01 09:29:42.504772
2026-04-01 09:50:28,24eacc24-a26d-4289-8f3c-a45c430fd7c2,NVDA,BUY,2026-01-16 09:39:51,Status.FILLED,190.22,1,1,2026-04-01 09:29:43.508630
2026-04-01 09:50:28,75c74a33-dbd6-4179-93f2-5523252ab42f,NVDA,SELL,2026-01-16 09:39:52,Status.FILLED,190.2,1,1,2026-04-01 09:29:44.511251
2026-04-01 09:50:28,d7ef820a-7df0-4cc6-8790-a343650852a1,NVDA,BUY,2026-01-16 09:39:53,Status.FILLED,190.21,1,1,2026-04-01 09:29:45.513101
2026-04-01 09:50:28,1c8f4caf-3a96-4865-9234-28c8c7a31cc8,NVDA,SELL,2026-01-16 09:39:54,Status.FILLED,190.22,1,1,2026-04-01 09:29:46.514458
2026-04-01 09:50:28,d55bdfb9-45b5-443d-a24c-80c86123620b,NVDA,BUY,2026-01-16 09:39:56,Status.FILLED,190.25,1,1,2026-04-01 09:29:48.518102
2026-04-01 09:50:28,373ea3d7-d5f8-4afa-a59e-de194477261f,NVDA,SELL,2026-01-16 09:39:58,Status.FILLED,190.24,1,1,2026-04-01 09:29:50.520368
2026-04-01 09:50:28,2ff900d0-c068-4dcb-904a-4c3c0a9c6675,NVDA,BUY,2026-01-16 09:40:00,Status.FILLED,190.22,1,1,2026-04-01 09:29:52.521545
2026-04-01 09:50:28,1d7adea4-eb00-4aee-b53f-311ffc8f7a24,NVDA,SELL,2026-01-16 09:40:01,Status.FILLED,190.25,1,1,2026-04-01 09:29:53.522458
2026-04-01 09:50:28,e2e35f59-b610-4a45-90db-d6cb82962ce0,NVDA,BUY,2026-01-16 09:40:02,Status.FILLED,190.19,1,1,2026-04-01 09:29:54.525037
2026-04-01 09:50:28,0764739b-cd20-403d-ac05-e0f2eb039ef4,NVDA,SELL,2026-01-16 09:40:03,Status.FILLED,190.21,1,1,2026-04-01 09:29:55.526110
2026-04-01 09:50:28,4360c112-1e49-49ec-861f-efffc210155c,NVDA,BUY,2026-01-16 09:40:04,Status.FILLED,190.29,1,1,2026-04-01 09:29:56.528172
2026-04-01 09:50:28,10c7683f-bd28-4b99-9a69-472fc40480f0,NVDA,SELL,2026-01-16 09:40:05,Status.FILLED,190.26,1,1,2026-04-01 09:29:57.530167
2026-04-01 09:50:28,c7029c6e-b510-4326-8c44-d2459e9784a1,NVDA,BUY,2026-01-16 09:40:06,Status.FILLED,190.27,1,1,2026-04-01 09:29:58.531635
2026-04-01 09:50:28,ab8ff212-0efd-407c-9736-662578939b56,NVDA,SELL,2026-01-16 09:40:07,Status.FILLED,190.27,1,1,2026-04-01 09:29:59.534265
2026-04-01 09:50:28,17ab106d-cec1-4329-9237-1c11d6d33164,NVDA,BUY,2026-01-16 09:40:08,Status.FILLED,190.32,1,1,2026-04-01 09:30:00.540088
2026-04-01 09:50:28,f714b8c1-8ae4-43d0-afe3-edb62adadb4e,NVDA,SELL,2026-01-16 09:40:09,Status.FILLED,190.32,1,1,2026-04-01 09:30:01.543588
2026-04-01 09:50:28,0b09611c-8de9-45fb-9dfb-dd8d153a3297,NVDA,BUY,2026-01-16 09:40:11,Status.FILLED,190.27,1,1,2026-04-01 09:30:03.544504
2026-04-01 09:50:28,f824c896-d3e6-40a5-9a83-5212d22bac1b,NVDA,SELL,2026-01-16 09:40:12,Status.FILLED,190.26,1,1,2026-04-01 09:30:04.546925
2026-04-01 09:50:28,11c0fd38-674b-4bbe-b455-ff4a0e24328d,NVDA,BUY,2026-01-16 09:40:13,Status.FILLED,190.29,1,1,2026-04-01 09:30:05.547614
2026-04-01 09:50:28,87c02ca0-736f-460f-ba1d-c8bd3d7b8f31,NVDA,SELL,2026-01-16 09:40:14,Status.FILLED,190.23,1,1,2026-04-01 09:30:06.549087
2026-04-01 09:50:28,33aa9452-12ec-4e9c-abbb-9bb91a230162,NVDA,BUY,2026-01-16 09:40:15,Status.FILLED,190.29,1,1,2026-04-01 09:30:07.550716
2026-04-01 09:50:28,8edbdedb-3a18-4b3b-b657-b7f23f8cb5c2,NVDA,SELL,2026-01-16 09:40:17,Status.FILLED,190.26,1,1,2026-04-01 09:30:09.551801
2026-04-01 09:50:28,630a61b4-a7fb-47d9-a649-36660651f534,NVDA,BUY,2026-01-16 09:40:18,Status.FILLED,190.29,1,1,2026-04-01 09:30:10.554256
2026-04-01 09:50:28,158e920b-2839-405c-b992-16d9782b5b19,NVDA,SELL,2026-01-16 09:40:20,Status.FILLED,190.23,1,1,2026-04-01 09:30:12.555227
2026-04-01 09:50:28,97127073-0638-46a9-b853-aa50bad9a352,NVDA,BUY,2026-01-16 09:40:22,Status.FILLED,190.17,1,1,2026-04-01 09:30:14.556687
2026-04-01 09:50:28,964f7260-6859-45bf-9f0e-60e4b41a558e,NVDA,SELL,2026-01-16 09:40:24,Status.FILLED,190.16,1,1,2026-04-01 09:30:16.567805
2026-04-01 09:50:28,5042aaa2-8b60-4819-a810-3a32a099c067,NVDA,BUY,2026-01-16 09:40:26,Status.FILLED,190.21,1,1,2026-04-01 09:30:18.574044
2026-04-01 09:50:28,70e4c045-c61e-4a0b-b8e7-efaa1ad00a43,NVDA,SELL,2026-01-16 09:40:27,Status.FILLED,190.16,1,1,2026-04-01 09:30:19.575448
2026-04-01 09:50:28,10a5a74d-e8b4-428d-8f4f-b5a83ac2ab28,NVDA,BUY,2026-01-16 09:40:28,Status.FILLED,190.17,1,1,2026-04-01 09:30:20.576581
2026-04-01 09:50:28,40eb6243-ad6d-4da6-9969-1e1623913b95,NVDA,SELL,2026-01-16 09:40:29,Status.FILLED,190.18,1,1,2026-04-01 09:30:21.577459
2026-04-01 09:50:28,afaa7fd6-eb63-4ec8-acb4-2ae56ef37da5,NVDA,BUY,2026-01-16 09:40:31,Status.FILLED,190.22,1,1,2026-04-01 09:30:23.583076
2026-04-01 09:50:28,7407f056-eaf7-49dc-b351-22b789c2ebc3,NVDA,SELL,2026-01-16 09:40:33,Status.FILLED,190.19,1,1,2026-04-01 09:30:25.583879
2026-04-01 09:50:28,244e1a20-121b-49cd-83cd-a95ec2ddceb1,NVDA,BUY,2026-01-16 09:40:35,Status.FILLED,190.28,1,1,2026-04-01 09:30:27.586538
2026-04-01 09:50:28,718046ec-be25-4500-a293-583a674aaab2,NVDA,SELL,2026-01-16 09:40:36,Status.FILLED,190.25,1,1,2026-04-01 09:30:28.589819
2026-04-01 09:50:28,9eb2f81a-25bb-45b9-b831-e84257b5f542,NVDA,BUY,2026-01-16 09:40:38,Status.FILLED,190.28,1,1,2026-04-01 09:30:30.595420
2026-04-01 09:50:28,50ca9415-a496-4454-a863-670c4a6dc822,NVDA,SELL,2026-01-16 09:40:40,Status.FILLED,190.23,1,1,2026-04-01 09:30:32.596418
2026-04-01 09:50:28,6af876c7-8ea0-448b-b9e6-c0dd28a1eeee,NVDA,BUY,2026-01-16 09:40:41,Status.FILLED,190.27,1,1,2026-04-01 09:30:33.600030
2026-04-01 09:50:28,521a9b33-01ce-4d9b-9cf1-45ae16ce49c8,NVDA,SELL,2026-01-16 09:40:43,Status.FILLED,190.28,1,1,2026-04-01 09:30:35.608212
2026-04-01 09:50:28,e4eba003-523f-4070-8feb-2133cb289c3a,NVDA,BUY,2026-01-16 09:40:44,Status.FILLED,190.25,1,1,2026-04-01 09:30:36.612875
2026-04-01 09:50:28,5c7ff819-73c8-4039-8396-ed486d70ae3f,NVDA,SELL,2026-01-16 09:40:45,Status.FILLED,190.23,1,1,2026-04-01 09:30:37.617951
2026-04-01 09:50:28,73eb6389-4e1f-49c8-a822-fca3cb747439,NVDA,BUY,2026-01-16 09:40:47,Status.FILLED,190.26,1,1,2026-04-01 09:30:39.619506
2026-04-01 09:50:28,e579f4eb-9f19-41f0-8376-b7af2651914c,NVDA,SELL,2026-01-16 09:40:48,Status.FILLED,190.24,1,1,2026-04-01 09:30:40.622552
2026-04-01 09:50:28,b76c3275-07c5-4dc2-a70a-add24f503b3f,NVDA,BUY,2026-01-16 09:40:49,Status.FILLED,190.28,1,1,2026-04-01 09:30:41.627506
2026-04-01 09:50:28,a9e64441-b293-4abb-8022-6e38ac3f8ad3,NVDA,SELL,2026-01-16 09:40:50,Status.FILLED,190.27,1,1,2026-04-01 09:30:42.630092
2026-04-01 09:50:28,6d97f5a3-1441-4e3e-a327-5caaa18e353f,NVDA,BUY,2026-01-16 09:40:52,Status.FILLED,190.26,1,1,2026-04-01 09:30:44.632937
2026-04-01 09:50:28,5f8a0df6-d71c-4a7d-87af-39142c7f6df1,NVDA,SELL,2026-01-16 09:40:53,Status.FILLED,190.24,1,1,2026-04-01 09:30:45.638150
2026-04-01 09:50:28,d48b2704-d848-4827-8fd7-c3cff1481283,NVDA,BUY,2026-01-16 09:40:54,Status.FILLED,190.27,1,1,2026-04-01 09:30:46.641130
2026-04-01 09:50:28,1b30f9a4-9e65-419a-9b00-5db2e841fd99,NVDA,SELL,2026-01-16 09:40:56,Status.FILLED,190.28,1,1,2026-04-01 09:30:48.648304
2026-04-01 09:50:28,843b991b-b916-4e73-acf7-5a44323b5b22,NVDA,BUY,2026-01-16 09:40:57,Status.FILLED,190.31,1,1,2026-04-01 09:30:49.650824
2026-04-01 09:50:28,01fd8526-c96d-4887-8556-f7bce6f4a1b2,NVDA,SELL,2026-01-16 09:40:58,Status.FILLED,190.29,1,1,2026-04-01 09:30:50.655020
2026-04-01 09:50:28,7a92ed72-17b4-478b-b683-ef2e1cfb2ca4,NVDA,BUY,2026-01-16 09:40:59,Status.FILLED,190.32,1,1,2026-04-01 09:30:51.658889
2026-04-01 09:50:28,643d2d10-c7a4-4d96-9e18-ec5536ce764e,NVDA,SELL,2026-01-16 09:41:00,Status.FILLED,190.21,1,1,2026-04-01 09:30:52.661693
2026-04-01 09:50:28,66d73ea2-2836-4981-ac68-086fdde54196,NVDA,BUY,2026-01-16 09:41:02,Status.FILLED,190.23,1,1,2026-04-01 09:30:54.667993
2026-04-01 09:50:28,e94d4c48-54c3-4994-bb3b-51bf94ebb07c,NVDA,SELL,2026-01-16 09:41:03,Status.FILLED,190.23,1,1,2026-04-01 09:30:55.670206
2026-04-01 09:50:28,11bcb41d-9990-4f2d-97c1-643af35207aa,NVDA,BUY,2026-01-16 09:41:04,Status.FILLED,190.23,1,1,2026-04-01 09:30:56.674306
2026-04-01 09:50:28,a9172f47-0f74-4e8f-a857-717c9369e096,NVDA,SELL,2026-01-16 09:41:05,Status.FILLED,190.23,1,1,2026-04-01 09:30:57.680713
2026-04-01 09:50:28,3815d784-a8b2-4d56-bdcd-34f8d5fb2315,NVDA,BUY,2026-01-16 09:41:06,Status.FILLED,190.24,1,1,2026-04-01 09:30:58.684691
2026-04-01 09:50:28,a80f8b5d-d123-4a81-a441-681795504c1b,NVDA,SELL,2026-01-16 09:41:07,Status.FILLED,190.25,1,1,2026-04-01 09:30:59.688690
2026-04-01 09:50:28,7c02db25-d4a2-44d8-943f-193526dd7b72,NVDA,BUY,2026-01-16 09:41:08,Status.FILLED,190.23,1,1,2026-04-01 09:31:00.694107
2026-04-01 09:50:28,67ead609-e094-48c6-9e2e-cca7f104d734,NVDA,SELL,2026-01-16 09:41:09,Status.FILLED,190.2,1,1,2026-04-01 09:31:01.699619
2026-04-01 09:50:28,e60eb981-df7b-4c1e-be80-0ab4f61fd7db,NVDA,BUY,2026-01-16 09:41:10,Status.FILLED,190.21,1,1,2026-04-01 09:31:02.703968
2026-04-01 09:50:28,eab18d79-894f-4073-bc63-51ac63e7295a,NVDA,SELL,2026-01-16 09:41:11,Status.FILLED,190.13,1,1,2026-04-01 09:31:03.705882
2026-04-01 09:50:28,cdc0de8e-d30b-4400-87ed-43b712a02f33,NVDA,BUY,2026-01-16 09:41:12,Status.FILLED,190.17,1,1,2026-04-01 09:31:04.710646
2026-04-01 09:50:28,52a695cf-8398-4901-8972-230aff21e62f,NVDA,SELL,2026-01-16 09:41:13,Status.FILLED,190.18,1,1,2026-04-01 09:31:05.711824
2026-04-01 09:50:28,2a931333-6d50-454f-ae16-38414087a80c,NVDA,BUY,2026-01-16 09:41:14,Status.FILLED,190.24,1,1,2026-04-01 09:31:06.716793
